gameId,week,nflPlayId,nflPlayType,nflPlayDescription,nflPlayUrl
2025001,0,1726,RUSH,"(2:32) N.Miller-Hines up the middle to DET 15 for 4 yards (M.Adams, E.Turner).",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1726
2025001,0,1760,TIMEOUT,Two-Minute Warning,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1760
2025001,0,1748,PASS,(2:00) (Shotgun) T.Lance pass incomplete short left to T.Harris.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1748
2025001,0,1778,PASS,"(1:56) (Shotgun) T.Lance pass short left to K.Lambert-Smith for 15 yards, TOUCHDOWN.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1778
2025001,0,1804,XP_KICK,"C.Dicker extra point is GOOD, Center-J.Harris, Holder-J.Scott.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1804
2025001,0,1832,TIMEOUT,Timeout at 01:51.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1832
2025001,0,1819,KICK_OFF,C.Dicker kicks 62 yards from LAC 35 to DET 3. D.Lovett to DET 25 for 22 yards (N.Reed).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1819
2025001,0,1849,PASS,(1:44) (Shotgun) K.Allen pass incomplete short right to D.Lovett.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1849
2025001,0,1872,PASS,(1:40) (Shotgun) K.Allen pass short right to J.Small to DET 31 for 6 yards (J.Colson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1872
2025001,0,1897,RUSH,"(1:18) (No Huddle, Shotgun) K.Allen scrambles up the middle to DET 33 for 2 yards (Nq.Jones).",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1897
2025001,0,1931,TIMEOUT,Timeout #1 by LAC at 01:13.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1931
2025001,0,1919,PUNT,"(1:13) J.Fox punts 57 yards to LAC 10, Center-H.Hatten, fair catch by N.Miller-Hines.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1919
2025001,0,1958,TIMEOUT,Timeout at 01:04.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1958
2025001,0,1946,RUSH,(1:04) (Shotgun) K.Vidal left end to LAC 15 for 5 yards (A.Hassanein; N.Lynn).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1946
2025001,0,1975,RUSH,(:33) (Shotgun) N.Miller-Hines up the middle to LAC 16 for 1 yard (A.Hassanein).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1975
2025001,0,1997,END_QUARTER,END QUARTER 2,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=1997
2025001,0,2017,KICK_OFF,J.Bates kicks 61 yards from DET 35 to LAC 4. N.Miller-Hines pushed ob at LAC 43 for 39 yards (J.Meeks).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2017
2025001,0,2045,PENALTY,"(14:50) (Shotgun) J.Patterson left guard to DET 27 for 30 yards (A.Pittman).
PENALTY on LAC, Illegal Shift, 5 yards, enforced at LAC 43 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2045
2025001,0,2078,RUSH,(14:31) (Shotgun) T.Lance scrambles up the middle to LAC 43 for 5 yards (A.Pittman).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2078
2025001,0,2100,PASS,(13:53) (Shotgun) T.Lance pass short right to K.Vidal to LAC 36 for -7 yards (A.Pittman).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2100
2025001,0,2125,PASS,"(13:13) (Shotgun) T.Lance pass short middle to J.Patterson to LAC 48 for 12 yards (A.Pittman, E.Turner).",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2125
2025001,0,2150,PUNT,"(12:31) J.Scott punts 41 yards to DET 11, Center-J.Harris. J.Keeney-James MUFFS catch, RECOVERED by LAC-D.Fitzpatrick at DET 5.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2150
2025001,0,2180,PASS,(12:19) T.Lance pass incomplete short right to D.Fitzpatrick.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2180
2025001,0,2203,RUSH,(12:14) J.Patterson up the middle to DET 5 for no gain (K.Cooper).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2203
2025001,0,2225,PASS,(11:33) (Shotgun) T.Lance pass incomplete short left to D.Fitzpatrick.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2225
2025001,0,2248,FIELD_GOAL,"(11:29) C.Dicker 23 yard field goal is GOOD, Center-J.Harris, Holder-J.Scott.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2248
2025001,0,2278,TIMEOUT,Timeout at 11:26.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2278
2025001,0,2268,KICK_OFF,"C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the DET 35.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2268
2025001,0,2292,RUSH,(11:26) H.Hooker scrambles right tackle to DET 38 for 3 yards (J.Colson; T.Morris-Brash).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2292
2025001,0,2314,PENALTY,"(10:53) (Shotgun) J.Small right tackle to DET 40 for 2 yards (T.Morris-Brash).
PENALTY on DET-M.Miller, Offensive Holding, 10 yards, enforced at DET 38 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2314
2025001,0,2347,RUSH,(10:41) J.Small right tackle to DET 31 for 3 yards (J.Caldwell).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2347
2025001,0,2369,PASS,(10:05) (Shotgun) H.Hooker pass incomplete deep middle to D.Lovett.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2369
2025001,0,2392,PUNT,"(10:00) J.Fox punts 46 yards to LAC 23, Center-H.Hatten, downed by DET-D.Lovett.
PENALTY on DET-D.Lovett, Illegal Touch Kick, 5 yards, enforced at LAC 23.",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2392
2025001,0,2435,TIMEOUT,Timeout at 09:49.,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2435
2025001,0,2423,RUSH,(9:49) (Shotgun) N.Miller-Hines right tackle to LAC 35 for 7 yards (I.Kennelly; E.Turner).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2423
2025001,0,2452,RUSH,"(9:10) (Shotgun) N.Miller-Hines left tackle to LAC 37 for 2 yards (M.Agude, B.Martin).",https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2452
2025001,0,2474,RUSH,(8:32) S.Matlock up the middle to LAC 39 for 2 yards (T.Nowaske).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2474
2025001,0,2496,RUSH,(7:47) H.Haskins left guard to LAC 46 for 7 yards (I.Ukwu; I.Kennelly).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2496
2025001,0,2518,PASS,(7:13) T.Lance pass short right to H.Haskins to DET 46 for 8 yards (D.Jackson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2518
2025001,0,2543,RUSH,(6:35) H.Haskins left guard to DET 39 for 7 yards (T.Russell; D.Jackson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2543
2025001,0,2565,RUSH,(5:58) K.Vidal right guard to DET 38 for 1 yard (E.Turner; I.Kennelly).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2565
2025001,0,2587,RUSH,(5:21) (Shotgun) K.Vidal left end to DET 22 for 16 yards (M.Agude).,https://pro.nfl.com/api/plays/summaryPlay?gameId=7af5a3a2-3ca3-11f0-b670-ae1250fadad1&playId=2587
